expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,36.22950037331511,27.60806057758613,0.011187121203828896,-862.636252*log(x0 * x2^-1 * x3^-1 * x4 * x6^-1 * x7^-1 * x9^-1 * x10^-1 * x11 * x12 * x13 * x14^-1 * x16^-1 * x19 * x20^-1 * x23^-1) + 855.6512*log(x2^-1 * x3^-1 * x4 * x5 * x6^-1 * x7^-1 * x9^-1 * x10^-1 * x13^-1 * x16^-1 * x19^-1 * x22 * x23^-1) + 12832.360945405973
1,4,38.67374505049828,30.84359902269897,0.012786072763903969,2100.403532*sqrt.abs(x0^-1 * x1^-1 * x2 * x3^-1 * x4^-1 * x5^-1 * x6 * x7 * x10 * x12^-1 * x15^-1 * x16^-1 * x17^-1 * x20 * x21 * x23) + 3.098086*sqrt.abs(x0^-1 * x2 * x3 * x4^-1 * x5 * x6 * x9^-1 * x10 * x11^-1 * x13 * x14^-1 * x15^-1 * x16^-1 * x17 * x19^-1 * x20 * x21 * x22 * x23^-1) + -131.04368*log(x0 * x1^-1 * x3 * x4^-1 * x7^-1 * x8 * x9^-1 * x11^-1 * x12^-1 * x13 * x14 * x15 * x17 * x19^-1 * x20 * x21^-1 * x22^-1 * x23) + -244.377576*log(x0 * x4 * x5 * x7 * x10^-1 * x12 * x13^-1 * x15 * x16^-1 * x17^-1 * x19 * x21 * x22^-1 * x23^-1 * x24^-1) + 1140.2117543123154
1,6,35.34449049719611,28.09392116023639,0.010681714654086615,351.345596*tanh(x0^-1 * x1^-1 * x2 * x3 * x4^-1 * x5 * x6^-1 * x7 * x8 * x10 * x11^-1 * x14^-1 * x16 * x17^-1 * x20^-1 * x21 * x24^-1) + -613075.970821*sqrt.abs(x0 * x1 * x2 * x3 * x5^-1 * x8 * x9^-1 * x10^-1 * x11^-1 * x12 * x13^-1 * x15^-1 * x16^-1 * x19^-1 * x24^-1) + -121.017717*log(x0 * x1^-1 * x2^-1 * x4^-1 * x5^-1 * x7^-1 * x10 * x11 * x12 * x13 * x14^-1 * x15^-1 * x17^-1 * x20^-1 * x21 * x22^-1 * x23^-1 * x24) + 18259121.021312*sqrt.abs(x1 * x2^-1 * x3^-1 * x4^-1 * x5 * x9^-1 * x10 * x11^-1 * x12^-1 * x13^-1 * x16^-1 * x19 * x20^-1 * x22 * x23^-1 * x24^-1) + 4e-06*id(x0^-1 * x1 * x2^-1 * x6 * x7 * x8^-1 * x9^-1 * x10 * x13 * x14^-1 * x15 * x17 * x19^-1 * x21 * x23) + 7994199.28106*exp(x1 * x3^-1 * x5^-1 * x6 * x8 * x9 * x10^-1 * x11^-1 * x13 * x15 * x16^-1 * x20^-1 * x21^-1 * x24^-1) + -7995810.380461073
1,8,34.891261789298355,27.752931292952947,0.010385470606034456,2058715671.802434*id(x0 * x1 * x2^-1 * x3^-1 * x5^-1 * x8 * x9^-1 * x10 * x11^-1 * x12^-1 * x13 * x14^-1 * x15^-1 * x17^-1 * x18 * x19^-1 * x20 * x21^-1 * x22^-1 * x23 * x24^-1) + 1082136.518667*sqrt.abs(x0^-1 * x1 * x3^-1 * x4^-1 * x5^-1 * x6^-1 * x7^-1 * x8^-1 * x9 * x11^-1 * x12^-1 * x13 * x14 * x15^-1 * x17 * x18 * x19 * x20^-1 * x22) + -8668984.819736*sqrt.abs(x0 * x2^-1 * x3^-1 * x6^-1 * x7^-1 * x10 * x11^-1 * x12^-1 * x13^-1 * x15^-1 * x17 * x18 * x19 * x21 * x22^-1 * x23^-1) + 1.949449*id(x0^-1 * x1^-1 * x3 * x4^-1 * x5 * x6^-1 * x10^-1 * x11 * x12 * x14 * x15 * x18 * x19^-1 * x20^-1 * x21 * x22^-1 * x23) + 1463.828811*sqrt.abs(x0^-1 * x1^-1 * x4 * x5^-1 * x7^-1 * x8^-1 * x9^-1 * x10 * x11 * x12^-1 * x15 * x16^-1 * x18 * x19^-1 * x21 * x22 * x24^-1) + -159.312028*log(x0 * x3 * x4 * x5^-1 * x6^-1 * x7^-1 * x10^-1 * x11 * x12 * x13 * x16^-1 * x17^-1 * x19^-1 * x21^-1 * x22^-1 * x23) + -1614954.199003*sin(x0 * x1^-1 * x3^-1 * x4^-1 * x7^-1 * x9^-1 * x10 * x11^-1 * x12^-1 * x13 * x14 * x15^-1 * x16^-1 * x17^-1 * x20^-1 * x21 * x23 * x24) + 1255240189471.2043*sin(x0^-1 * x1 * x2^-1 * x5 * x6^-1 * x7 * x8^-1 * x9 * x11 * x14^-1 * x15^-1 * x17^-1 * x21^-1 * x22^-1 * x24^-1) + -993.4005055092259
1,10,32.00537356630059,25.50578262799457,0.008737227441107087,-190.670701*log(x0 * x1^-1 * x2 * x4 * x5^-1 * x6^-1 * x7 * x8^-1 * x9 * x10^-1 * x11 * x13^-1 * x14^-1 * x16^-1 * x17^-1 * x19 * x22^-1 * x23 * x24) + 32590.101675*sqrt.abs(x2 * x3 * x4^-1 * x8^-1 * x9^-1 * x11 * x15^-1 * x19^-1 * x20^-1 * x22 * x24^-1) + 13326.140938*sqrt.abs(x0^-1 * x1^-1 * x2^-1 * x3 * x4^-1 * x5 * x7 * x8^-1 * x9 * x10 * x12^-1 * x13^-1 * x14^-1 * x15^-1 * x19 * x20^-1 * x21 * x22 * x23) + 0.013084*sqrt.abs(x0^-1 * x1^-1 * x2^-1 * x3 * x4 * x5 * x7 * x8 * x9^-1 * x13 * x15^-1 * x17 * x19^-1 * x21 * x22 * x23 * x24^-1) + 297.968342*log(x0^-1 * x2^-1 * x4 * x5^-1 * x6^-1 * x8 * x9 * x10 * x11^-1 * x12 * x13 * x15^-1 * x17^-1 * x21^-1 * x22 * x23 * x24) + -1902.440574*sqrt.abs(x2^-1 * x4 * x7 * x9 * x10 * x12 * x14^-1 * x17 * x19^-1 * x20^-1 * x21^-1 * x22^-1 * x23 * x24^-1) + 176.389632*log(x0^-1 * x5^-1 * x6 * x7 * x8^-1 * x9 * x10 * x11^-1 * x12 * x14 * x15 * x16^-1 * x17 * x19^-1 * x20 * x22 * x23 * x24) + 28.215954*sqrt.abs(x0^-1 * x1^-1 * x2^-1 * x4 * x5^-1 * x6 * x8^-1 * x9^-1 * x14 * x17 * x19 * x22^-1 * x23) + -87.763668*id(x0 * x4^-1 * x5^-1 * x6 * x7 * x9^-1 * x11 * x12^-1 * x14^-1 * x17 * x18 * x20 * x22^-1 * x24^-1) + 3314938425435.8936*tanh(x1^-1 * x2^-1 * x3^-1 * x5 * x6^-1 * x7^-1 * x8^-1 * x10^-1 * x11 * x12 * x13^-1 * x14^-1 * x16 * x17^-1 * x18 * x19^-1 * x20^-1 * x22) + -7302.220378159951
2,2,40.74314563268387,32.477597685882394,0.014154663560178787,176.41428*log(x0^-1 * x1^-2 * x2^-1 * x3^-1 * x4^-1 * x5^2 * x6 * x7^2 * x8^-1 * x9^-1 * x10^2 * x11^2 * x12^-2 * x13^-2 * x15^-2 * x16^2 * x17^-2 * x19^2 * x20^2 * x21 * x22^2 * x23^-2) + -193.542998*log(x0^2 * x1^-2 * x3^2 * x4^-1 * x5^2 * x6^-2 * x7^2 * x9^-1 * x10^-1 * x12^-1 * x13^2 * x14^-1 * x15 * x16^2 * x17^-2 * x19^2 * x20 * x21 * x22^-1 * x24^-1) + 2594.168963592847
2,4,30.507856983658748,23.52499399962841,0.00792840517873481,-224874.890144*cos(x0^-1 * x10 * x12^-2 * x22) + 64703830480455.016*tanh(x1 * x3^-1 * x5^-1 * x7 * x9 * x10^-1 * x11^-1 * x12 * x13^-2 * x14^-1 * x16 * x17 * x19^-1 * x20^-1 * x24^-2) + -170.203125*log(x0^-1 * x1 * x2 * x6 * x7^-1 * x10 * x11^2 * x13 * x14^-2 * x19^2 * x20^-1 * x21 * x22 * x24^-1) + -166.862305*log(x0^-1 * x1^-1 * x6^-1 * x11^2 * x12^2 * x13 * x15^-2 * x19 * x20 * x21^-1 * x22^-1 * x23^-2 * x24) + 229438.60493694595
2,6,30.197749888458052,22.973189220325665,0.0077684641190313205,449.680185*log(x2^-1 * x4^-1 * x5 * x6 * x9 * x10 * x11^-1 * x12^-1 * x19 * x22 * x24^-1) + 421.253159*log(x0^-1 * x1^-2 * x2 * x4 * x5 * x6^-1 * x9^-1 * x10^-2 * x11^-1 * x12^2 * x13^-2 * x15 * x16^2 * x20^-2 * x23^2 * x24^2) + -953135707675.806*cos(x0^-1 * x2 * x3 * x4 * x5 * x6^-1 * x11^-1 * x12^-2 * x22^-1) + 111.380978*id(x1 * x3^-1 * x5^-1 * x14^2 * x19^-1 * x24^-1) + -421.735297*log(x1^-2 * x2 * x3 * x4 * x6^-1 * x9^-1 * x10^-2 * x11^-1 * x12^2 * x14^-2 * x15^2 * x16^2 * x19^-1 * x20^-2 * x22^-2 * x23^2 * x24) + -491.01122*log(x5^-1 * x6^2 * x9 * x11^2 * x12^2 * x13^-2) + 953135709843.1926
2,8,30.731294716453966,24.139656393292128,0.008068342894949057,610542.926214*sqrt.abs(x0 * x10^-1 * x11^-1 * x17^-1) + -623.231015*log(x0 * x4^-1 * x10^-1 * x11 * x12 * x17^-1 * x20 * x22^-1) + 980.977905*cos(x0 * x1 * x2^-1 * x4 * x5^-1 * x8^-1 * x9^-1 * x11^-1 * x14^-1 * x17^-1 * x19^-1 * x20 * x21^2 * x22) + -193.196298*log(x0 * x2 * x3^-1 * x11^-1 * x12 * x13^-1 * x14^-2 * x20^-1 * x23^2 * x24^-1) + -311666.482241*tanh(x0 * x4 * x10^-1 * x11^-1 * x17^-1 * x20 * x22^-1) + 0.208503*id(x0 * x1 * x2 * x3^-1 * x4^2 * x5 * x7^-1 * x8^-1 * x11^-1 * x13^-1 * x15^-2 * x16 * x17^-1 * x20^2 * x22^-1 * x23) + 393.739218*sqrt.abs(x0^-1 * x3^-1 * x4^-1 * x7 * x10^2 * x11^-1 * x12^-1 * x13 * x15 * x20^-1 * x23 * x24^-1) + 0.0*sqrt.abs(x0^-2 * x1^-1 * x2 * x3^2 * x4^-2 * x6^2 * x8 * x9 * x10 * x12 * x14 * x17^2 * x19 * x20^-2 * x21^2 * x22^-2 * x23^2 * x24^2) + -4814.9002786079045
2,10,30.19503079734713,23.35716165733661,0.007785698399973895,66.027099*sin(x0^-1 * x2^-2 * x3 * x4^-2 * x6^2 * x7^2 * x9^-1 * x14^-1 * x15^-2 * x17^-2 * x19 * x22^2 * x23^2 * x24) + 80.458397*log(x1 * x2 * x3^-2 * x4 * x5 * x8 * x9^2 * x10^-1 * x11^-1 * x12^-1 * x15^2 * x16^-2 * x17^-1 * x18^2 * x19^-2 * x20^-2 * x21^2 * x22^2 * x24) + -170.366459*log(x1^-1 * x3^-1 * x5 * x6 * x8 * x9 * x10^-1 * x11^2 * x12 * x15 * x16^-1 * x19 * x21 * x22) + 307.90176*log(x0^-2 * x1^-2 * x2^2 * x3^-2 * x5 * x6 * x7^2 * x8 * x9^-1 * x10^-1 * x11^-2 * x12^-2 * x13^-1 * x14 * x15^2 * x16 * x17^-2 * x18^-2 * x19 * x20 * x23^-2 * x24) + -76.86826*log(x0^-1 * x1^2 * x2 * x3^-2 * x4^-1 * x7^-2 * x8^-2 * x9^-2 * x10^-1 * x11^-2 * x13^-2 * x14 * x15 * x16 * x17^2 * x19^2 * x20^-2 * x21^2 * x23^-1) + 227.293039*log(x0^-2 * x3^-2 * x4 * x5 * x7^-1 * x8^2 * x9 * x12^-2 * x14^2 * x15^2 * x16^-1 * x17 * x18^2 * x20^-1 * x21 * x22^2 * x24) + -516755.130823*id(x0 * x5^-1 * x8^-1 * x11 * x12^-1 * x17^-1 * x20 * x21 * x22^-1 * x23^-1) + -1127485.277617*id(x0^-1 * x1^-1 * x2^-1 * x4^-1 * x10 * x20 * x21^-1 * x22^-1 * x23 * x24^-1) + 33974990.678296*tanh(x1^-1 * x3 * x4 * x5^-1 * x7^-1 * x9^-1 * x10^-2 * x11^2 * x12^-1 * x16^-1 * x17^-1 * x20 * x21^-1 * x22^-1 * x23^2) + 550.44507*log(x1 * x3 * x4^-1 * x6^-1 * x7^-1 * x8^-1 * x10 * x12^-2 * x14^-1 * x15 * x17 * x19^-1 * x20^-1 * x22 * x24^-1) + 11633.267834403317
