expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,8.152992431043844,6.290458200185302,0.05277893721383135,-1e-06*id(x3 * x5 * x6) + 8.873683*log(x0 * x3^-1 * x5 * x6 * x7) + -46.196579104235695
1,4,7.558369046505978,5.818663406625153,0.04521360273361839,851.089232*sqrt.abs(x0 * x3^-1 * x6^-1) + 10.385578*tanh(x4 * x5^-1 * x6) + -8.418771*log(x0^-1 * x3 * x5^-1 * x6^-1 * x7^-1) + 0.0*id(x1 * x3 * x6) + -157.30154201721155
1,6,7.145132137710212,5.631291487691543,0.04040354494258007,-1284616.676905*tanh(x0^-1 * x3 * x4 * x5^-1 * x6^-1) + -20.742309*tanh(x0^-1 * x4^-1 * x5) + 9.148151*log(x0 * x3^-1 * x5 * x6^-1 * x7) + 0.001898*sqrt.abs(x0^-1 * x1 * x3 * x4 * x6 * x7) + -0.0*id(x3 * x5 * x6) + -1e-06*id(x0 * x3 * x5^-1 * x6 * x7) + 57.03634467384423
1,8,7.02284110762462,5.402704182967399,0.03910477336929788,18.777499*log(x3^-1 * x6^-1 * x7^-1) + 0.002468*sqrt.abs(x0 * x1 * x3^-1 * x6 * x7) + -26.522034*log(x0^-1 * x3 * x7^-1) + 0.000445*id(x0 * x2 * x3^-1 * x5^-1 * x6 * x7) + -9704891519.423412*exp(x0^-1 * x3^-1 * x4 * x5^-1 * x6^-1) + 6.4e-05*id(x0^-1 * x1 * x3 * x6) + 8.368113*tanh(x0 * x3 * x4 * x6 * x7) + 100.018491*cos(x6^-1 * x7) + 9704891633.535421
1,10,6.756569344911162,5.1198580454027764,0.03622742606929222,19.560762*log(x3^-1 * x6^-1 * x7^-1) + -257.686936*sqrt.abs(x0^-1 * x1 * x3^-1 * x5 * x6^-1 * x7^-1) + -0.000186*id(x0 * x5^-1 * x6 * x7) + -5.264894*tanh(x3 * x4^-1 * x5^-1 * x6 * x7^-1) + -9.389441*tanh(x4^-1 * x6^-1 * x7) + 31.610146*id(x0^-1 * x3 * x7^-1) + 29.958711*log(x0 * x3^-1 * x7) + -3.678659*tanh(x0^-1 * x1 * x3) + -0.643334*id(x0^-1 * x3 * x4) + 1.849946*sqrt.abs(x0^-1 * x1 * x3 * x5^-1 * x6) + 228.35347829924558
2,2,8.640797397353383,6.6524640200076295,0.05911409071160344,0.0*sqrt.abs(x0^2 * x1 * x3^2 * x4 * x5^2 * x6^2) + 8.334213*log(x0^2 * x3^-2 * x6^-2 * x7) + 109.78713902569012
2,4,7.2405996530977506,5.6434366525761295,0.04149494295280838,0.002738*sqrt.abs(x0^-1 * x1 * x3^2 * x6) + 26.907308*log(x0 * x3^-2 * x5^-1 * x6^-1 * x7) + 6.045363*tanh(x3 * x4^2 * x5 * x6^-1 * x7^-1) + 18.388117*log(x5 * x6 * x7^-1) + 244.32133683633015
2,6,7.577957836134633,6.01124030066935,0.04553850519168532,13.001502*tanh(x0^-1 * x1^2 * x3 * x6^-2 * x7) + -44.293588*tanh(x4^2 * x6^-1) + 10.876046*sqrt.abs(x0 * x3^-2 * x5) + 0.006407*id(x0 * x1^2 * x3^-1 * x4 * x5^-1) + 0.112851*sqrt.abs(x0 * x3^-1 * x4 * x5) + -7.24491*log(x0^-1 * x5 * x6 * x7^-1) + 29.98585471770074
2,8,7.214547007676202,5.390161194505618,0.04149089135721435,-18.57531*log(x0^-2 * x3 * x5^-1 * x7^-1) + -36308.012324*sqrt.abs(x3^-1 * x5^-1 * x6^-1 * x7) + -0.0*id(x3 * x5 * x6) + 1.576082*cos(x7) + 0.042641*sqrt.abs(x0^-1 * x1^2 * x3^-2 * x6^2 * x7) + -6.916559*tanh(x0^-1 * x4^-1 * x5^-1) + 734.495305*sqrt.abs(x0^-2 * x3 * x5^-1 * x6 * x7^-1) + 0.0*id(x0^-1 * x2 * x3 * x5 * x7^2) + -225.20280599678824
2,10,6.562934808800947,4.976211458278002,0.034364044634685495,-67.92744*tanh(x1^-1 * x3^-1 * x5) + -3.051789*sqrt.abs(x0^2 * x1 * x3^-1 * x5 * x6^-2 * x7^-2) + -48.715424*cos(x0^-1 * x3) + -3825.601962*sqrt.abs(x0^-1 * x3 * x6^-1) + 59.417599*tanh(x0^-1 * x1^-1 * x5) + -5.4e-05*id(x6^2) + 0.000362*sqrt.abs(x0 * x2^2 * x3^-2 * x5^-1 * x6^2 * x7^2) + 207.453821*exp(x1 * x3 * x5^-1 * x6^-1) + 7.069735*tanh(x0 * x3^-1 * x4^2) + -3.326848*log(x3^2 * x5^-2 * x6^-2 * x7^-2) + -68.59215159823675
3,2,8.155251693515709,6.408395580740128,0.05351859209682708,22.761787*log(x0^2 * x3^-2 * x5^-2 * x7) + 14.505089*log(x0^-2 * x3^-2 * x6^-3 * x7^-1) + 906.9580690205498
3,4,7.6033685990417155,6.085781164509567,0.04621254261490538,18.286836*log(x3^-1 * x7^-2) + 9.756572*tanh(x0^-3 * x1 * x3^3 * x6^-1 * x7) + 22.109936*log(x0 * x3^-2 * x5^-1 * x6^-1 * x7^2) + 0.0*id(x0^2 * x1^3 * x3^2 * x4 * x5^-2 * x6) + 507.554003624071
3,6,7.311259548938133,5.618637342364417,0.04240883406021488,9.025915*tanh(x0 * x5 * x6^-3 * x7^2) + 4.01453*sqrt.abs(x0^2 * x3^-3 * x5^2 * x6^-1) + -12.0116*tanh(x0^-2 * x5^3 * x6^-1 * x7^-1) + -8.966499*tanh(x0^3 * x4^-1 * x6^-3) + 8.1e-05*sqrt.abs(x1^2 * x5 * x6) + -9159712.876333*sqrt.abs(x0^-1 * x6^-3 * x7^-1) + 27.05524986958129
3,8,6.966620944151537,5.334079462525069,0.038668613223056654,-12.772651*log(x0^-1 * x3^3) + -7.151565*tanh(x0^2 * x1^-2 * x7^-1) + 4.000877*sqrt.abs(x0) + -6.234398*log(x0^2 * x5^-1 * x6 * x7^-2) + 0.00011*sqrt.abs(x0^-2 * x3^3 * x5 * x6^2 * x7^-2) + 37.532369*id(x1 * x5^-1) + -8.181776*tanh(x0^-1 * x4^-2 * x5^-2 * x6^2 * x7) + -38440.55017*tanh(x0 * x3^-1 * x5^-2 * x7) + 131.55870185819418
3,10,6.997313787707977,5.402485795331921,0.03900924747083864,-17.872952*tanh(x0^-2 * x5^2 * x7^-1) + -33.646212*log(x3^2 * x6^2) + 1109.516339*tanh(x0 * x3^2 * x5^-2) + 0.0*sqrt.abs(x0 * x2 * x3^-1 * x5 * x6^3 * x7^2) + 5.981616*tanh(x0^3 * x1^3 * x3^-1 * x4^2 * x5^-2 * x6^-3 * x7^2) + -12.034263*log(x3^2 * x6^-1 * x7^2) + -12.765661*log(x0^-1 * x3^-2 * x5 * x6^-2 * x7^-2) + 0.0*sqrt.abs(x1^3 * x3^-1 * x5 * x6^3 * x7) + -444614.075885*exp(x3^-2 * x7^-1) + 4.831458*cos(x3^-1 * x4^2) + 444093.3867382356
