expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,3.9580683802770658,3.0701268326212765,0.0010102061440273099,-37.99711*sqrt.abs(x0 * x2 * x3^-1 * x4) + 1117.263559*cos(x0^-1 * x2^-1) + -984.7885004040008
1,4,3.0908682700457875,2.4411353968719745,0.0006163699614332018,-24.505655*sqrt.abs(x0^-1 * x2 * x4^-1) + -124.389452*sqrt.abs(x0^-1 * x2^-1) + -19.532374*tanh(x0 * x3^-1 * x4) + 7.05037*log(x0^-1 * x2^-1) + 182.2967979101161
1,6,2.9624503987745245,2.3074045784498183,0.0005653841645319622,2243519.011092*cos(x1 * x2 * x3^-1 * x4) + -61.253743*tanh(x0^-1 * x2 * x4^-1) + -137.402064*tanh(x0^-1 * x2^-1) + -13.590988*tanh(x0 * x1 * x2 * x3^-1 * x4) + -0.438691*sqrt.abs(x0 * x2) + 37.176681*sqrt.abs(x0^-1 * x2 * x3) + -2243382.1556322635
1,8,2.6279500658685984,2.0328361727811832,0.0004451226737196505,-19.149564*sqrt.abs(x0^-1 * x1 * x2^-1) + 10.352376*tanh(x0^-1 * x2^-1 * x4^-1) + -1.232494*sqrt.abs(x0 * x3^-1) + -4.721052*sqrt.abs(x0 * x1 * x2 * x3^-1 * x4) + -3.650864*log(x2 * x3) + -1479.771807*sqrt.abs(x0^-1 * x2 * x3^-1) + 19.298107*sqrt.abs(x0^-1 * x1 * x2 * x3) + -9.939368*id(x0^-1 * x4^-1) + 140.790984123352
1,10,2.7885559615358977,2.13377853813976,0.0005012412882713608,1.95654*sin(x0^-1 * x1 * x4^-1) + 11.82403*sqrt.abs(x0^-1 * x1 * x2 * x3) + -0.139881*sqrt.abs(x0 * x1 * x3^-1) + 4.436655*log(x0^-1 * x2^-1 * x4^-1) + 9.59577*cos(x0^-1 * x1 * x2^-1) + -40477.878862*exp(x2 * x3^-1 * x4) + 9.534001*tanh(x0 * x1^-1 * x4) + -0.008881*sqrt.abs(x0 * x2 * x4^-1) + -14.705569*id(x0^-1 * x4^-1) + 4.276924*tanh(x0^-1 * x2 * x3 * x4^-1) + 40589.43680203597
2,2,3.9678001728853145,3.0575900220370382,0.0010139312321715967,13.104962*tanh(x0^-2 * x2^-1 * x3 * x4^-2) + 6.57545*tanh(x0^-1 * x2^-2 * x3) + 109.4302610129292
2,4,3.4213133239058178,2.629148917045616,0.0007540239819936803,-24.166747*tanh(x0 * x3^-1 * x4) + 2.365465*log(x2^-2 * x4) + -0.182962*sqrt.abs(x0^-2 * x1^2 * x2^-2 * x3 * x4^-1) + -0.000291*id(x0) + 136.22126632443812
2,6,2.7227274008488305,2.116717646906147,0.0004780847360450514,-3.048645*log(x0^2 * x2^-1 * x3^2 * x4^2) + -317.514008*tanh(x0^-1 * x2^-1) + -27.422324*tanh(x0^-1 * x4^-1) + 4.583932*log(x0^-1 * x2^-2 * x3^2) + 2798455906867.2627*cos(x3^-2 * x4^2) + 29367.473715*tanh(x0^-2 * x2^-2 * x3^-1) + -2798455906711.0146
2,8,2.7429933129092574,2.106142807887528,0.00048489706927222265,-0.219475*sqrt.abs(x0^-2 * x2^-2 * x3^2 * x4^-1) + -73.054004*tanh(x0^-1 * x2 * x4^-1) + -0.159624*sqrt.abs(x0 * x1 * x3^-1) + -84.930537*sqrt.abs(x4) + 8.8606*log(x0^-1 * x2^-1 * x3) + -80.778524*sqrt.abs(x0^-1 * x2^-1) + 69.140264*sqrt.abs(x3^-1) + 67.629588*sqrt.abs(x0^-1 * x2^2 * x3) + 145.74073253956976
2,10,2.260348952667449,1.8086068491781409,0.00032964706337576874,1.464285*log(x3 * x4) + 15.155179*tanh(x0^-2 * x1 * x3^2) + -263.875799*sqrt.abs(x0^-2 * x4^-1) + -75.493321*sqrt.abs(x0^-2 * x1^2 * x2^-2 * x3 * x4^2) + -20.90389*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + 4.962726*log(x0^-2 * x2^-1 * x3 * x4^-1) + -80483.89001*exp(x3^-1 * x4^2) + 4.823992*sqrt.abs(x3^-2 * x4^-1) + 1.31834*tanh(x1^-1 * x3^-2 * x4) + -19.608607*cos(x0^-1 * x1^2 * x2^-1 * x4) + 80653.23918138236
