expolim,max_terms,rmse_test,mae_test,nmse_test,expr
1,2,0.7504408705707706,0.5938718752786417,0.016286891894145027,3.002523*log(x1 * x5^-1 * x6 * x7 * x8^-1) + -3.404299*log(x1 * x5^-1 * x6 * x7^-1 * x8^-1 * x10^-1) + -2.4970202230472385
1,4,0.7407321297880298,0.5885899794623277,0.01590167925367737,-0.125615*log(x3^-1 * x4 * x5 * x7 * x8^-1 * x9^-1 * x10^-1) + -5.648517*sqrt.abs(x0 * x1 * x5^-1 * x7 * x9^-1 * x10^-1) + 1.291748*tanh(x1^-1 * x6^-1 * x7^-1 * x8 * x9^-1 * x10) + 0.467539*cos(x7 * x10) + 4.992130677576904
1,6,0.7342641227382257,0.5766501803729956,0.01560769918700195,-0.680573*log(x1 * x5^-1 * x6 * x7 * x8 * x10^-1) + -0.001859*id(x0^-1 * x1^-1 * x5 * x7 * x8 * x9^-1) + -0.294874*sqrt.abs(x0^-1 * x3 * x4 * x5 * x7 * x8) + 0.088488*id(x7 * x8 * x10) + 0.018932*id(x1^-1 * x3 * x4 * x6 * x7^-1 * x8^-1 * x9^-1 * x10^-1) + -2.274201*sqrt.abs(x0 * x3^-1 * x6^-1 * x7^-1 * x8) + 3.3220403986689053
1,8,0.7353535790463389,0.5784062685959599,0.015651434171909322,1.160676*log(x0^-1 * x1 * x3 * x5 * x6 * x7^-1 * x8^-1 * x9 * x10) + 1.483883*log(x0 * x4^-1 * x6^-1 * x7^-1 * x9^-1 * x10) + -11.94497*sqrt.abs(x1 * x2 * x5^-1 * x7^-1 * x8 * x9 * x10^-1) + -0.693184*log(x1 * x3 * x4^-1 * x6^-1 * x7^-1 * x8^-1 * x9^-1 * x10^-1) + 0.720963*tanh(x0 * x1 * x2 * x3^-1 * x4^-1 * x7^-1 * x9^-1 * x10^-1) + 52.161113*sqrt.abs(x0^-1 * x1^-1 * x4 * x5^-1 * x8 * x10^-1) + -0.013624*sqrt.abs(x0 * x1 * x4^-1 * x5 * x6 * x7^-1 * x8^-1 * x10^-1) + -0.425121*sqrt.abs(x0^-1 * x1 * x3 * x4 * x5) + -9.797781907404625
1,10,0.7368334054086925,0.5726711510951752,0.01571506641502101,-1.67738*log(x0^-1 * x3 * x4 * x5^-1 * x6 * x8 * x9^-1 * x10^-1) + -0.02557*sqrt.abs(x0 * x1 * x4 * x5 * x6) + -0.468192*sin(x4 * x7 * x9^-1 * x10) + -8.237406*sqrt.abs(x5^-1 * x8^-1) + 0.347626*tanh(x0 * x1^-1 * x2 * x3^-1 * x4 * x5^-1 * x6 * x9 * x10) + 0.436902*tanh(x2 * x3 * x5 * x6^-1 * x8) + -36.930009*exp(x0 * x1 * x4 * x6^-1 * x7 * x8) + 0.642548*cos(x0^-1 * x1^-1 * x2 * x3 * x4 * x8 * x9^-1) + 1.741123*log(x0^-1 * x3 * x4 * x5^-1 * x6 * x8 * x9^-1 * x10) + -3.819075*tanh(x1 * x3^-1 * x4^-1 * x7^-1 * x9 * x10) + 39.20704808272743
2,2,0.7481890803915058,0.5938243700939279,0.01620620987179949,1.304689*log(x1^2 * x4 * x5^-2 * x6^2 * x7^2 * x9^-1) + -1.500772*log(x1^2 * x4 * x5^-2 * x6^2 * x7^2 * x9^-1 * x10^-2) + -1.602272987072725
2,4,0.7358869124316991,0.5786891041391916,0.015700463760962517,0.010821*sqrt.abs(x1 * x4^-1 * x8 * x9^-1 * x10^2) + 0.979049*log(x0^-1 * x1^-1 * x8^-1 * x9 * x10^2) + -0.025049*sqrt.abs(x0^-2 * x3 * x4 * x5^2 * x6 * x7^-2 * x8 * x9^2 * x10^-1) + 0.225296*log(x0^2 * x3 * x4 * x5^2 * x8^2 * x9^-1 * x10^2) + -0.5995291219089935
2,6,0.7351631397670727,0.5792108067437116,0.01564851332552421,-0.008568*id(x0^2 * x3^-1 * x8^-2 * x10) + -0.153248*log(x0^-2 * x1^2 * x3^-1 * x4^2 * x6^2 * x7 * x9^-1) + -74278.876755*cos(x10^-2) + -0.156892*log(x0^2 * x1^2 * x3 * x4^-1 * x6^-1 * x8 * x10^-1) + 1.910183*tanh(x5 * x7^-2 * x10^-1) + 1779.860492*cos(x10^-1) + 72507.49277707495
2,8,0.7284932606727149,0.5782744703264978,0.015373763750682603,0.468592*id(x7^-2 * x10) + -0.119326*sqrt.abs(x4 * x5^2 * x7 * x8^-1) + -838.770564*sqrt.abs(x0^-1 * x1 * x4^2 * x7 * x9 * x10^-2) + -0.328356*log(x1 * x4 * x5^-2 * x6^2 * x8^-2 * x9^-1 * x10^2) + 0.300991*tanh(x0^-1 * x1^2 * x2 * x3^2 * x5 * x6^-1 * x7^-2 * x8 * x9^2 * x10^2) + -0.304024*id(x1^2 * x3^-2 * x5^2 * x6^-1 * x7^-2 * x8^-2 * x9 * x10) + 18199.189009*exp(x4 * x7 * x8^-2 * x10^-2) + -2.772771*tanh(x0 * x6^-1 * x7^-1 * x8^-1 * x10) + -18197.25938554331
2,10,1.2830242433191332,0.6062913465747217,0.0479587744927823,0.082586*cos(x3^-1 * x9^-1 * x10) + 4.09773*sqrt.abs(x7^-1 * x10) + 29.257459*tanh(x1^-1 * x4 * x7 * x9 * x10^-1) + -2e-05*exp(x0 * x7^-1) + -0.257884*log(x1 * x4^2 * x5^-2 * x7^2 * x9) + -2.371461*sqrt.abs(x0 * x1^-1 * x4 * x7^-1 * x9^-1) + 24.397224*sqrt.abs(x0 * x1^-1 * x4 * x7^-2 * x9^-1 * x10^-2) + -2.744496*tanh(x1 * x3^-1 * x4^-1 * x6^-1 * x7^-1) + -0.000646*sqrt.abs(x3^-1 * x5^2 * x6^2 * x7^-1 * x8^-2 * x9^-1 * x10^-1) + -49.566809*tanh(x0^-2 * x2^2 * x3 * x4 * x5^2 * x6^-1 * x7^-2 * x8^-2) + -11.257536629601065
