expolim,maxterms,minterms,rmse_test,mae_test,nmse_test,time,expr
"(-3, 3)",5,3,3.123345235285735,2.329858126650425,0.0006281905775168835,132.0032160282135,-20.136*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + -3.394*log(x0^3 * x3^-3 * x4^3) + 1.668*log(x0 * x2^-3 * x3^-3 * x4^3) + -996.571*sqrt.abs(x0^-3 * x3^-1 * x4^-2) + -86.989*sqrt.abs(x0^-2 * x2^-3 * x3 * x4^2) + 134.372
"(-3, 3)",5,4,3.189794664523681,2.4286953694727087,0.0006548033785974081,131.77896809577942,12.4*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + -0.109*sqrt.abs(x0^-2 * x1^2 * x2^-2 * x3 * x4^-1) + -2.858*sqrt.abs(x0 * x2 * x4) + -65.093*sqrt.abs(x0^-3 * x2 * x3 * x4^-2) + -33.698*tanh(x0 * x1^-2 * x2^-2 * x4) + 156.15
"(-3, 3)",5,5,3.6922470041466657,2.906528179100804,0.0008773101574074712,137.5485143661499,-6.46*tanh(x0^3 * x2^3 * x3^-1 * x4^3) + -132.26*sqrt.abs(x0^-2 * x2^-2 * x3 * x4) + -6.186*sqrt.abs(x0^-3 * x2^-2 * x4^-2) + -0.026*sqrt.abs(x0^2 * x1 * x3^-1 * x4) + -2.062*log(x0 * x2^2 * x3^-1) + 128.579
"(-3, 3)",10,3,2.792961668292901,2.1600791791565626,0.0005013461326213247,517.232773065567,-608.656*sqrt.abs(x0 * x1 * x2 * x3^-3 * x4^2) + -1.708*log(x0^3 * x2^3 * x3^-1 * x4) + -775.183*sqrt.abs(x0^-3 * x2^2 * x3^-2 * x4^-3) + 9.146*tanh(x0^3 * x2^-1 * x3^-1 * x4^3) + -166975.661*sqrt.abs(x0^-2 * x1 * x2^-1 * x3^-2 * x4^2) + -1.902*tanh(x0^-1 * x1 * x2^-1 * x3^-2 * x4^-2) + -12.365*tanh(x0^-2 * x2^-2 * x4^-1) + -6.23*tanh(x0^3 * x2 * x3^-3 * x4^2) + -0.0*sqrt.abs(x0^-1 * x1^2 * x2^-1 * x3^3 * x4^-1) + -2.714*tanh(x0^-3 * x2^-3 * x4^-2) + 134.783
"(-3, 3)",10,4,2.8173182664433085,2.0943279604775635,0.0005103844240237762,533.0612120628357,-0.063*sqrt.abs(x0^-3 * x2 * x3^3 * x4^-3) + -12.375*tanh(x0^-3 * x1^2 * x3 * x4^-2) + -12.451*tanh(x0^-2 * x2 * x3^-1 * x4^-3) + -1.677*tanh(x0^-2 * x1^3 * x2^3 * x3^3 * x4^-1) + -1.524*log(x0^3 * x2 * x3^-3) + 0.0*(x0^-3 * x1 * x2^-1 * x3^3 * x4^-3) + -39341.677*sqrt.abs(x0^-1 * x1^3 * x2 * x3^-3 * x4^2) + 0.476*sqrt.abs(x0^-3 * x1^3 * x2^3 * x3^3 * x4^-2) + -0.074*sqrt.abs(x0^-2 * x1 * x2^-2 * x3^2 * x4^-1) + 1.543*log(x0^-3 * x2^-2 * x3 * x4^-3) + 141.178
"(-3, 3)",10,5,3.0793485340375533,2.37139444730488,0.0006090656867464027,476.7482807636261,7.931*tanh(x0^-2 * x1 * x3^2 * x4^-1) + 1205.444*sqrt.abs(x0^-3 * x1 * x2^2 * x3^2) + -0.825*sqrt.abs(x1^2 * x3^2 * x4^3) + 38.886*sqrt.abs(x3^-3 * x4^-1) + 0.925*log(x0^-2 * x2^-3 * x3^2 * x4^-2) + -375.317*sqrt.abs(x0^-2 * x2^-1 * x3^-1 * x4^-1) + -7.877*tanh(x0^-3 * x1 * x2^-1 * x3 * x4^-2) + -3.661*tanh(x0 * x1^2 * x2^3 * x3^-2 * x4^-1) + -10.496*sin(x0^-2 * x2^-3 * x3^2 * x4^2) + -0.101*sqrt.abs(x0^2 * x2 * x3^-2) + 117.974
"(-3, 3)",15,3,2.373640126753541,1.800409157491127,0.00036248745058617616,638.0522129535675,-0.0*sqrt.abs(x0^-2 * x1^3 * x2^-3 * x3^2 * x4^-1) + -20.218*tanh(x0^-2 * x2^-1 * x3 * x4^-1) + -6.916*tanh(x0^-2 * x2^3 * x4^-3) + -0.007*sqrt.abs(x0^-3 * x1^3 * x3^2 * x4^-3) + 25.618*sqrt.abs(x2^2 * x3^-2 * x4^-1) + -1.074*log(x0^-3 * x2^2 * x3 * x4^-3) + 2.246*tanh(x1^-2 * x3^2 * x4) + -12832.023*sqrt.abs(x0^-1 * x1 * x2^-1 * x3^-1 * x4^3) + 1.387*log(x0^-3 * x2^3 * x3^-1 * x4^-1) + -2.62*tanh(x0^-3 * x2 * x3 * x4^-3) + 2.895*tanh(x0^-3 * x2^-2 * x3^2 * x4^-2) + 23831387.598*exp(x0^-1 * x1^3 * x2^-1 * x3^-3 * x4^3) + -2.515*log(x0^3 * x2^3 * x3^-3 * x4^2) + 24.848*tanh(x0^-3 * x1^2 * x2 * x3^2 * x4^-1) + -445498.801*sqrt.abs(x0^-2 * x2 * x3^-3) + -23831246.539
"(-3, 3)",15,4,2.7212782818607035,2.093452903902273,0.0004764141125662584,656.0416548252107,0.403*log(x0^-2 * x2^-3 * x3^-1 * x4^-1) + -11.638*tanh(x0^-3 * x1^2 * x2^-1 * x4^-2) + -0.771*sqrt.abs(x0^3 * x2 * x3^-3 * x4^2) + 0.441*sqrt.abs(x0^-2 * x1^2 * x2^2 * x3^3 * x4^-1) + -2.487*tanh(x0^3 * x1 * x2^3 * x3^-2 * x4^2) + -0.011*sqrt.abs(x0^-3 * x1^2 * x2 * x3^3 * x4^-3) + -924231.512*tanh(x1 * x2^3 * x3^-1 * x4^2) + -1772.767*tanh(x0^-2 * x1 * x2^2 * x3^-1 * x4^-2) + -0.52*sqrt.abs(x0^-2 * x1^2 * x2^-2 * x3^2 * x4) + -0.0*sqrt.abs(x0^3 * x2) + 0.0*(x0^3 * x1^2 * x2^3 * x3^-2 * x4) + -7.097*tanh(x0^3 * x2 * x3^-3 * x4^2) + -0.315*sqrt.abs(x0^-2 * x2^2 * x3 * x4^-3) + -0.0*(x0 * x1^2 * x2^2) + -35500.217*tanh(x0^-1 * x1^3 * x2^2 * x3^-1 * x4) + 135.343
"(-3, 3)",15,5,2.8197022495584583,2.151804693040759,0.0005106494868455945,669.7892482280731,-0.222*sqrt.abs(x0^2 * x2 * x3^-2) + 0.104*sqrt.abs(x2 * x3^-3 * x4^-3) + 0.042*sqrt.abs(x0 * x1 * x2^3 * x3^-3 * x4^-3) + -2024.977*sqrt.abs(x0^-3 * x2^-2 * x3^2 * x4^2) + -0.137*sqrt.abs(x2^3 * x4^-2) + -17092.115*sqrt.abs(x0^-3 * x2^-1 * x3^-3 * x4^-2) + 0.0*(x0^2 * x2^3 * x3^-2 * x4^-2) + 137.201*sqrt.abs(x0^-2 * x1^2 * x3 * x4) + 2.705*tanh(x0^-3 * x1 * x2^-1 * x3 * x4^-3) + 102300.965*tanh(x0^-3 * x2^-2 * x3^-3 * x4^-2) + -340.707*(x1^2 * x2 * x3^-1 * x4) + 1551.287*exp(x0^-3 * x1 * x3 * x4^-1) + 6.626*tanh(x0^-3 * x1 * x2^-1 * x3^2 * x4^-2) + -12.076*tanh(x0 * x1 * x2^-2 * x3 * x4^2) + -0.025*sqrt.abs(x0^-3 * x1^3 * x2^-1 * x3^2 * x4^-2) + -1414.565
"(-2, 2)",5,3,3.1346773430229438,2.403243388375075,0.0006328784221364807,109.92730736732484,-101.026*sqrt.abs(x0^-2 * x2^-2) + 8.164*tanh(x0^2 * x2^-1 * x3^-1 * x4^2) + 15.675*tanh(x0^-2 * x2^-1 * x3^2 * x4^-1) + -0.423*sqrt.abs(x0^2 * x2^2 * x4^2) + -1110684.364*sin(x0^-1 * x1^2 * x2 * x3^-1 * x4^2) + 109.815
